horizon,condition,classification,episode_id,episode_start,episode_end,condition_days,anchor_date,anchor_position,window_start_date,window_end_date,condition_value_at_anchor,btc_return,gold_return,spread_btc_minus_gold
1,equity_bottom_10pct,market_observable,24,2019-03-22,2019-03-22,1,2019-03-22,395,2019-03-22,2019-03-22,-0.01915685423505309,0.004663497594219024,0.002342023390243142,0.0023214742039758818
1,equity_bottom_10pct,market_observable,25,2019-05-07,2019-05-07,1,2019-05-07,426,2019-05-07,2019-05-07,-0.016649515009818927,0.02272631061351582,0.003305527606358716,0.019420783007157105
1,equity_bottom_10pct,market_observable,26,2019-05-13,2019-05-13,1,2019-05-13,430,2019-05-13,2019-05-13,-0.024426544706444453,0.20203838433890198,0.010159840539079035,0.19187854379982294
1,equity_bottom_10pct,market_observable,27,2019-05-23,2019-05-23,1,2019-05-23,438,2019-05-23,2019-05-23,-0.011985681943016857,-0.018140565758436367,0.00770477545364745,-0.025845341212083817
1,equity_bottom_10pct,market_observable,28,2019-05-31,2019-05-31,1,2019-05-31,443,2019-05-31,2019-05-31,-0.013283188023120118,-0.02056805233115,0.013386857013474085,-0.033954909344624085
1,equity_bottom_10pct,market_observable,29,2019-08-05,2019-08-05,1,2019-08-05,488,2019-08-05,2019-08-05,-0.030230162083586087,0.11795324117996309,0.013885007839557595,0.10406823334040549
1,equity_bottom_10pct,market_observable,30,2019-08-12,2019-08-12,1,2019-08-12,493,2019-08-12,2019-08-12,-0.012029650100344291,-0.033598899170739216,0.009651773675578568,-0.043250672846317784
1,equity_bottom_10pct,market_observable,31,2019-08-14,2019-08-14,1,2019-08-14,495,2019-08-14,2019-08-14,-0.029730363473091437,-0.0755247288012253,0.006818296719088401,-0.0823430255203137
1,equity_bottom_10pct,market_observable,32,2019-08-23,2019-08-23,1,2019-08-23,502,2019-08-23,2019-08-23,-0.02628893555806666,0.023057463573367798,0.01940043582556772,0.003657027747800079
1,equity_bottom_10pct,market_observable,33,2019-10-01,2019-10-02,2,2019-10-02,529,2019-10-02,2019-10-02,-0.01806544138860655,-0.00550133787607443,0.011606023170116941,-0.01710736104619137
1,equity_bottom_10pct,market_observable,34,2019-10-08,2019-10-08,1,2019-10-08,533,2019-10-08,2019-10-08,-0.015683166513284164,-0.005423277643247459,0.008704599917037648,-0.014127877560285107
1,equity_bottom_10pct,market_observable,35,2020-01-27,2020-01-27,1,2020-01-27,608,2020-01-27,2020-01-27,-0.01585572511838329,0.05722479055690677,0.0068021258430706055,0.05042266471383616
1,equity_bottom_10pct,market_observable,36,2020-01-31,2020-01-31,1,2020-01-31,612,2020-01-31,2020-01-31,-0.01786447639264388,-0.026908592225039385,0.005775708477189667,-0.03268430070222905
1,equity_bottom_10pct,market_observable,37,2020-02-24,2020-02-25,2,2020-02-24,627,2020-02-24,2020-02-24,-0.0340880461205213,-0.010433344600048855,0.00894500265671816,-0.019378347256767015
1,equity_bottom_10pct,market_observable,38,2020-02-27,2020-02-27,1,2020-02-27,630,2020-02-27,2020-02-27,-0.045168174100653324,0.00898140737230868,0.00019481624361361582,0.008786591128695065
1,equity_bottom_10pct,market_observable,39,2020-03-03,2020-03-03,1,2020-03-03,633,2020-03-03,2020-03-03,-0.02851053026190442,-0.020181500329005786,0.03095039019408663,-0.051131890523092416
1,equity_bottom_10pct,market_observable,40,2020-03-05,2020-03-09,3,2020-03-09,637,2020-03-09,2020-03-09,-0.07901039484826633,-0.14857428980187315,0.0016488747161256256,-0.15022316451799878
1,equity_bottom_10pct,market_observable,41,2020-03-11,2020-03-12,2,2020-03-12,640,2020-03-12,2020-03-12,-0.09994485184600777,-0.2599485026425459,-0.0407056042424383,-0.21924289840010758
1,equity_bottom_10pct,market_observable,42,2020-03-16,2020-03-16,1,2020-03-16,642,2020-03-16,2020-03-16,-0.1276521411564726,-0.08800161323411793,-0.011512126298224956,-0.07648948693589297
1,equity_bottom_10pct,market_observable,43,2020-03-18,2020-03-18,1,2020-03-18,644,2020-03-18,2020-03-18,-0.053222336221424804,-0.008598322109170553,-0.020123106842711458,0.011524784733540905
1,equity_bottom_10pct,market_observable,44,2020-03-20,2020-03-23,2,2020-03-20,646,2020-03-20,2020-03-20,-0.044327634743158484,-0.005088470337467399,0.01488438314668361,-0.01997285348415101
1,equity_bottom_10pct,market_observable,45,2020-03-27,2020-03-27,1,2020-03-27,651,2020-03-27,2020-03-27,-0.034267808022629076,-0.00020729062219437822,-0.0064814490892439736,0.006274158467049595
1,equity_bottom_10pct,market_observable,46,2020-03-31,2020-04-01,2,2020-04-01,654,2020-04-01,2020-04-01,-0.045146328727152074,-0.041885474462842964,0.009411793149400438,-0.0512972676122434
1,equity_bottom_10pct,market_observable,47,2020-04-03,2020-04-03,1,2020-04-03,656,2020-04-03,2020-04-03,-0.01525286023195438,-0.0049036359594119006,0.004925309776577791,-0.009828945735989691
1,equity_bottom_10pct,market_observable,48,2020-04-15,2020-04-15,1,2020-04-15,663,2020-04-15,2020-04-15,-0.022276750679012913,-0.027576099717512292,-0.005115017933585264,-0.022461081783927028
1,equity_bottom_10pct,market_observable,49,2020-04-20,2020-04-21,2,2020-04-21,667,2020-04-21,2020-04-21,-0.031155167779795434,0.013938576228204269,-0.006848673348053502,0.02078724957625777
1,equity_bottom_10pct,market_observable,50,2020-05-01,2020-05-01,1,2020-05-01,675,2020-05-01,2020-05-01,-0.02846022068682874,-0.01230260597974997,0.006152293383342666,-0.018454899363092636
1,equity_bottom_10pct,market_observable,51,2020-05-12,2020-05-13,2,2020-05-12,682,2020-05-12,2020-05-12,-0.020757791338385623,0.005353131596484317,0.0038815245238019713,0.001471607072682346
1,equity_bottom_10pct,market_observable,52,2020-06-11,2020-06-11,1,2020-06-11,703,2020-06-11,2020-06-11,-0.060752759198692274,-0.05972997819492676,-0.007240232329264629,-0.05248974586566213
1,equity_bottom_10pct,market_observable,53,2020-06-24,2020-06-24,1,2020-06-24,712,2020-06-24,2020-06-24,-0.02619527873275551,-0.03601631581303799,-0.0034899960158005783,-0.03252631979723741
1,equity_bottom_10pct,market_observable,54,2020-06-26,2020-06-26,1,2020-06-26,714,2020-06-26,2020-06-26,-0.024525217335130023,-0.012960535177736432,0.004453219386376439,-0.01741375456411287
1,equity_bottom_10pct,market_observable,55,2020-07-23,2020-07-23,1,2020-07-23,732,2020-07-23,2020-07-23,-0.012396345287241317,0.02338485700413706,0.008786586410813868,0.014598270593323193
1,equity_bottom_10pct,market_observable,56,2020-09-03,2020-09-03,1,2020-09-03,762,2020-09-03,2020-09-03,-0.035757586556313115,-0.06404174149008846,-0.008137254873337163,-0.05590448661675129
1,equity_bottom_10pct,market_observable,57,2020-09-08,2020-09-08,1,2020-09-08,764,2020-09-08,2020-09-08,-0.028148866864059485,-0.056326392318821306,-0.0019287808618004831,-0.05439761145702082
1,equity_bottom_10pct,market_observable,58,2020-09-10,2020-09-10,1,2020-09-10,766,2020-09-10,2020-09-10,-0.01774123987058651,-0.0006200554549646853,-0.0032283485242556864,0.002608293069291001
1,equity_bottom_10pct,market_observable,59,2020-09-21,2020-09-21,1,2020-09-21,773,2020-09-21,2020-09-21,-0.011638590711243069,-0.03445211106124191,-0.020291789448273256,-0.014160321612968652
1,equity_bottom_10pct,market_observable,60,2020-09-23,2020-09-23,1,2020-09-23,775,2020-09-23,2020-09-23,-0.02400729416109293,-0.019147103244129937,-0.021843335368817662,0.0026962321246877252
1,equity_bottom_10pct,market_observable,61,2020-10-06,2020-10-06,1,2020-10-06,784,2020-10-06,2020-10-06,-0.014086778930183286,-0.014968735694806057,-0.011830479550693163,-0.0031382561441128942
1,equity_bottom_10pct,market_observable,62,2020-10-19,2020-10-19,1,2020-10-19,793,2020-10-19,2020-10-19,-0.016464623898633235,0.03320128541143319,0.0005046193567768142,0.032696666054656376
1,equity_bottom_10pct,market_observable,63,2020-10-26,2020-10-26,1,2020-10-26,798,2020-10-26,2020-10-26,-0.018764495369547163,0.006594038360979937,-0.0005039129828938727,0.0070979513438738095
1,equity_bottom_10pct,market_observable,64,2020-10-28,2020-10-28,1,2020-10-28,800,2020-10-28,2020-10-28,-0.03592557122600937,-0.036658788890001404,-0.01627516884164315,-0.020383620048358253
1,equity_bottom_10pct,market_observable,65,2020-10-30,2020-10-30,1,2020-10-30,802,2020-10-30,2020-10-30,-0.012203669046733978,0.0032513327350667254,0.004550651041840048,-0.0012993183067733227
1,equity_bottom_10pct,market_observable,66,2020-11-18,2020-11-18,1,2020-11-18,815,2020-11-18,2020-11-18,-0.011631213479601499,-0.001965428690859028,-0.005738783845972151,0.003773355155113123
1,equity_bottom_10pct,market_observable,67,2021-01-04,2021-01-04,1,2021-01-04,845,2021-01-04,2021-01-04,-0.014864718123371645,0.07020278061825103,0.022014258912347984,0.04818852170590304
1,equity_bottom_10pct,market_observable,68,2021-01-27,2021-01-27,1,2021-01-27,861,2021-01-27,2021-01-27,-0.026013289892048874,-0.014700334856421193,-0.0063557782954406505,-0.008344556560980543
1,equity_bottom_10pct,market_observable,69,2021-01-29,2021-01-29,1,2021-01-29,863,2021-01-29,2021-01-29,-0.01950040596712732,0.0594833045925931,-0.00040541033768271006,0.05988871493027581
1,equity_bottom_10pct,market_observable,70,2021-02-25,2021-02-25,1,2021-02-25,881,2021-02-25,2021-02-25,-0.024783434790563774,0.0010214495088476383,-0.01899580806530743,0.020017257574155067
1,equity_bottom_10pct,market_observable,71,2021-03-03,2021-03-04,2,2021-03-04,886,2021-03-04,2021-03-04,-0.01350803796008293,-0.046652474609741645,-0.00988559566723346,-0.036766878942508185
1,equity_bottom_10pct,market_observable,72,2021-03-18,2021-03-18,1,2021-03-18,896,2021-03-18,2021-03-18,-0.01487052060181071,-0.009956531252500511,-0.005826967579591447,-0.0041295636729090646
1,equity_bottom_10pct,market_observable,73,2021-05-12,2021-05-12,1,2021-05-12,934,2021-05-12,2021-05-12,-0.021682768452684797,-0.03912267689020865,-0.009983483413452454,-0.029139193476756198
1,equity_bottom_10pct,market_observable,74,2021-06-18,2021-06-18,1,2021-06-18,960,2021-06-18,2021-06-18,-0.013211434948255274,-0.06517448967577799,-0.005562705142465596,-0.059611784533312395
1,equity_bottom_10pct,market_observable,75,2021-07-19,2021-07-19,1,2021-07-19,980,2021-07-19,2021-07-19,-0.015996800327963356,-0.03723925722041166,0.0011798535126086307,-0.03841911073302029
1,equity_bottom_10pct,market_observable,76,2021-09-20,2021-09-20,1,2021-09-20,1024,2021-09-20,2021-09-20,-0.017123020373770004,-0.07998443073113926,0.007118755657040232,-0.08710318638817949
1,equity_bottom_10pct,market_observable,77,2021-09-28,2021-09-28,1,2021-09-28,1030,2021-09-28,2021-09-28,-0.020574321587474742,-0.03333152607898526,-0.009763940911599711,-0.023567585167385552
1,equity_bottom_10pct,market_observable,78,2021-09-30,2021-09-30,1,2021-09-30,1032,2021-09-30,2021-09-30,-0.01198122097381571,0.05487439318999776,0.017816984307014394,0.03705740888298337
1,equity_bottom_10pct,market_observable,79,2021-10-04,2021-10-04,1,2021-10-04,1034,2021-10-04,2021-10-04,-0.01307093399993775,0.02771987644352869,0.004667408258472783,0.023052468185055908
1,equity_bottom_10pct,market_observable,80,2021-11-26,2021-11-26,1,2021-11-26,1072,2021-11-26,2021-11-26,-0.0229870449732843,-0.056929557413193166,-0.001616846252669113,-0.05531271116052405
1,equity_bottom_10pct,market_observable,81,2021-11-30,2021-12-01,2,2021-11-30,1074,2021-11-30,2021-11-30,-0.019143376992335703,-0.010981218095551526,-0.006744546424564568,-0.004236671670986958
1,equity_bottom_10pct,market_observable,82,2022-01-05,2022-01-05,1,2022-01-05,1099,2022-01-05,2022-01-05,-0.01958327277580274,-0.05094442655973985,-0.0030121970522101194,-0.04793222950752973
1,equity_bottom_10pct,market_observable,83,2022-01-13,2022-01-13,1,2022-01-13,1105,2022-01-13,2022-01-13,-0.014345962458905959,-0.023622318386436802,-0.00340277134129785,-0.020219547045138953
1,equity_bottom_10pct,market_observable,84,2022-01-18,2022-01-18,1,2022-01-18,1107,2022-01-18,2022-01-18,-0.018559054584436296,-0.031008101124500698,-0.001651618267930921,-0.029356482856569777
1,equity_bottom_10pct,market_observable,85,2022-01-21,2022-01-21,1,2022-01-21,1110,2022-01-21,2022-01-21,-0.01909598635863574,-0.10798357494595301,-0.0032677719138094474,-0.10471580303214356
1,equity_bottom_10pct,market_observable,86,2022-01-25,2022-01-25,1,2022-01-25,1112,2022-01-25,2022-01-25,-0.012246661962160843,-0.009686035297740148,0.003192034576976255,-0.012878069874716402
1,equity_bottom_10pct,market_observable,87,2022-02-03,2022-02-03,1,2022-02-03,1119,2022-02-03,2022-02-03,-0.02469348416817496,-0.0324257921230906,-0.0014224174555623748,-0.031003374667528227
1,equity_bottom_10pct,market_observable,88,2022-02-10,2022-02-11,2,2022-02-11,1125,2022-02-11,2022-02-11,-0.019151696234066762,-0.04081404902987096,0.01887560786556186,-0.05968965689543282
1,equity_bottom_10pct,market_observable,89,2022-02-17,2022-02-17,1,2022-02-17,1129,2022-02-17,2022-02-17,-0.021400503004024074,-0.0757064450391507,0.01357550816897568,-0.08928195320812637
1,equity_bottom_10pct,market_observable,90,2022-02-23,2022-02-23,1,2022-02-23,1132,2022-02-23,2022-02-23,-0.01858379019433265,-0.006112448197079345,0.004497100140273602,-0.010609548337352948
1,equity_bottom_10pct,market_observable,91,2022-03-01,2022-03-01,1,2022-03-01,1136,2022-03-01,2022-03-01,-0.015594426756136315,0.05063254719407695,0.01800043176575361,0.03263211542832334
1,equity_bottom_10pct,market_observable,92,2022-03-07,2022-03-07,1,2022-03-07,1140,2022-03-07,2022-03-07,-0.029962522550535553,-0.04878661712048782,0.014753495270293016,-0.06354011239078083
1,equity_bottom_10pct,market_observable,93,2022-03-11,2022-03-11,1,2022-03-11,1144,2022-03-11,2022-03-11,-0.013046288284511931,-0.03199190050767342,-0.00705269602424341,-0.02493920448343001
1,equity_bottom_10pct,market_observable,94,2022-03-23,2022-03-23,1,2022-03-23,1152,2022-03-23,2022-03-23,-0.012348713151043356,-0.0016002144923010775,0.01356720957605173,-0.015167424068352808
1,equity_bottom_10pct,market_observable,95,2022-03-31,2022-03-31,1,2022-03-31,1158,2022-03-31,2022-03-31,-0.01577632727939715,-0.03220603189128113,0.0003875207880481568,-0.032593552679329285
1,equity_bottom_10pct,market_observable,96,2022-04-05,2022-04-05,1,2022-04-05,1161,2022-04-05,2022-04-05,-0.012631155137048822,0.00232105409369332,-0.006284549046099208,0.008605603139792528
1,equity_bottom_10pct,market_observable,97,2022-04-11,2022-04-11,1,2022-04-11,1165,2022-04-11,2022-04-11,-0.017021333762949453,-0.06640802084599606,0.004947206140849758,-0.07135522698684582
1,equity_bottom_10pct,market_observable,98,2022-04-14,2022-04-14,1,2022-04-14,1168,2022-04-14,2022-04-14,-0.012218479951524586,-0.031758668206411045,-0.003309019437270244,-0.0284496487691408
1,equity_bottom_10pct,market_observable,99,2022-04-21,2022-04-22,2,2022-04-22,1173,2022-04-22,2022-04-22,-0.02813199052103066,-0.04252035494694084,-0.00976966135240076,-0.03275069359454008
1,equity_bottom_10pct,market_observable,100,2022-04-26,2022-04-26,1,2022-04-26,1175,2022-04-26,2022-04-26,-0.028550028430272434,-0.04984597219888798,0.0015238553873304639,-0.05136982758621844
1,equity_bottom_10pct,market_observable,101,2022-04-29,2022-04-29,1,2022-04-29,1178,2022-04-29,2022-04-29,-0.03695920232685879,-0.04220030490129112,-0.00011298334784104469,-0.042087321553450074
1,equity_bottom_10pct,market_observable,102,2022-05-05,2022-05-05,1,2022-05-05,1182,2022-05-05,2022-05-05,-0.03630072399124984,-0.09309530611622563,-0.0038184194446895248,-0.0892768866715361
1,equity_bottom_10pct,market_observable,103,2022-05-09,2022-05-09,1,2022-05-09,1184,2022-05-09,2022-05-09,-0.032561554986877184,-0.15148627625671196,-0.014585347642546154,-0.1369009286141658
1,equity_bottom_10pct,market_observable,104,2022-05-11,2022-05-11,1,2022-05-11,1186,2022-05-11,2022-05-11,-0.016600202520525187,-0.06452711573394687,0.008133958004822084,-0.07266107373876896
1,equity_bottom_10pct,market_observable,105,2022-05-18,2022-05-18,1,2022-05-18,1191,2022-05-18,2022-05-18,-0.04123376798544065,-0.027641967316343496,0.0005313437048437564,-0.028173311021187253
1,equity_bottom_10pct,market_observable,106,2022-06-03,2022-06-03,1,2022-06-03,1202,2022-06-03,2022-06-03,-0.01648245720240027,-0.024071110981541466,-0.010203900438868097,-0.01386721054267337
1,equity_bottom_10pct,market_observable,107,2022-06-09,2022-06-13,3,2022-06-13,1208,2022-06-13,2022-06-13,-0.03953987319895802,-0.221766568159957,-0.026767358824472787,-0.1949992093354842
1,equity_bottom_10pct,market_observable,108,2022-06-16,2022-06-16,1,2022-06-16,1211,2022-06-16,2022-06-16,-0.03305221501708466,-0.035599822209373855,0.011180446816136502,-0.04678026902551036
1,equity_bottom_10pct,market_observable,109,2022-06-28,2022-06-28,1,2022-06-28,1218,2022-06-28,2022-06-28,-0.02034865838324862,-0.02920977817322523,-0.0016493806069401984,-0.027560397566285033
1,equity_bottom_10pct,market_observable,110,2022-08-19,2022-08-22,2,2022-08-22,1256,2022-08-22,2022-08-22,-0.021632427725286618,-0.012937264745433552,-0.006659303367833047,-0.006277961377600505
1,equity_bottom_10pct,market_observable,111,2022-08-26,2022-08-26,1,2022-08-26,1260,2022-08-26,2022-08-26,-0.03426852674898484,-0.045652143206980966,-0.012227153201929575,-0.03342499000505139
1,equity_bottom_10pct,market_observable,112,2022-09-13,2022-09-13,1,2022-09-13,1271,2022-09-13,2022-09-13,-0.04419911011958355,-0.10044505106255563,-0.013096728906648814,-0.08734832215590682
1,equity_bottom_10pct,market_observable,113,2022-09-21,2022-09-21,1,2022-09-21,1277,2022-09-21,2022-09-21,-0.01726467378977503,0.000496366873202092,0.004632228320962994,-0.004135861447760902
1,equity_bottom_10pct,market_observable,114,2022-09-23,2022-09-23,1,2022-09-23,1279,2022-09-23,2022-09-23,-0.01738282607756858,-0.026334129255729977,-0.017427816406674346,-0.008906312849055631
1,equity_bottom_10pct,market_observable,115,2022-09-29,2022-09-30,2,2022-09-29,1283,2022-09-29,2022-09-29,-0.021352776272161478,-0.00739887352830948,-0.00019394717180531984,-0.00720492635650416
1,equity_bottom_10pct,market_observable,116,2022-10-07,2022-10-07,1,2022-10-07,1289,2022-10-07,2022-10-07,-0.02840316716749136,-0.027936999949847774,-0.011023386142689162,-0.016913613807158612
1,equity_bottom_10pct,market_observable,117,2022-10-14,2022-10-14,1,2022-10-14,1294,2022-10-14,2022-10-14,-0.023947163771952162,-0.010470767300507333,-0.012537160793022473,0.0020663934925151395
1,equity_bottom_10pct,market_observable,118,2022-11-02,2022-11-02,1,2022-11-02,1307,2022-11-02,2022-11-02,-0.02531980282762092,-0.00975978982403447,-0.00699697020289225,-0.0027628196211422207
1,equity_bottom_10pct,market_observable,119,2022-11-09,2022-11-09,1,2022-11-09,1312,2022-11-09,2022-11-09,-0.020996774887089842,-0.11186746616524879,-0.00502989475916138,-0.1068375714060874
1,equity_bottom_10pct,market_observable,120,2022-11-28,2022-11-28,1,2022-11-28,1324,2022-11-28,2022-11-28,-0.015564652905561971,-0.015454812833610276,-0.00793489366537159,-0.007519919168238687
1,equity_bottom_10pct,market_observable,121,2022-12-05,2022-12-06,2,2022-12-05,1329,2022-12-05,2022-12-05,-0.018056283602074785,-0.005360329884922521,-0.017307805302720247,0.011947475417797726
1,equity_bottom_10pct,market_observable,122,2022-12-15,2022-12-15,1,2022-12-15,1337,2022-12-15,2022-12-15,-0.02523746079196343,-0.019805925740545405,-0.016494600382901403,-0.0033113253576440016
1,equity_bottom_10pct,market_observable,123,2022-12-22,2022-12-22,1,2022-12-22,1342,2022-12-22,2022-12-22,-0.014557129502374977,-7.270191918529179e-05,-0.01215898016893302,0.012086278249747728
1,equity_bottom_10pct,market_observable,124,2022-12-28,2022-12-28,1,2022-12-28,1345,2022-12-28,2022-12-28,-0.012093462699048985,-0.004182385747999007,-0.0045159890327513,0.00033360328475229295
1,equity_bottom_10pct,market_observable,125,2023-01-05,2023-01-05,1,2023-01-05,1350,2023-01-05,2023-01-05,-0.011713902384517638,0.0031207038082339267,-0.012529630867487818,0.015650334675721744
1,equity_bottom_10pct,market_observable,126,2023-01-18,2023-01-18,1,2023-01-18,1358,2023-01-18,2023-01-18,-0.015685001660276754,-0.031361558626269215,-0.0028758838411491183,-0.028485674785120096
1,equity_bottom_10pct,market_observable,127,2023-01-30,2023-01-30,1,2023-01-30,1366,2023-01-30,2023-01-30,-0.013053559781990742,-0.017945037631319494,-0.0025700149312912757,-0.015375022700028218
1,equity_bottom_10pct,market_observable,128,2023-02-16,2023-02-16,1,2023-02-16,1379,2023-02-16,2023-02-16,-0.013884644172641458,0.017193737072460635,-0.0008195726363133815,0.018013309708774017
1,equity_bottom_10pct,market_observable,129,2023-02-21,2023-02-21,1,2023-02-21,1381,2023-02-21,2023-02-21,-0.02024478441412292,-0.014471525183790135,-0.0037440046605539123,-0.010727520523236223
1,equity_bottom_10pct,market_observable,130,2023-03-07,2023-03-07,1,2023-03-07,1391,2023-03-07,2023-03-07,-0.015445639173959691,-0.013355056570015122,-0.017635068390636555,0.004280011820621432
1,equity_bottom_10pct,market_observable,131,2023-03-09,2023-03-10,2,2023-03-09,1393,2023-03-09,2023-03-09,-0.018631872945281458,-0.09386945018604109,0.009801127700098,-0.10367057788613909
1,equity_bottom_10pct,market_observable,132,2023-03-22,2023-03-22,1,2023-03-22,1402,2023-03-22,2023-03-22,-0.016600211922495944,-0.0532302933331561,0.016877382247648676,-0.07010767558080477
1,equity_bottom_10pct,market_observable,133,2023-04-25,2023-04-25,1,2023-04-25,1425,2023-04-25,2023-04-25,-0.015937145594968172,0.008295760596530144,0.0050734265105614185,0.0032223340859687255
1,equity_bottom_10pct,market_observable,134,2023-05-02,2023-05-02,1,2023-05-02,1430,2023-05-02,2023-05-02,-0.01165389752800472,0.029819572002265815,0.0191128216996459,0.010706750302619916
1,equity_bottom_10pct,market_observable,135,2023-08-02,2023-08-02,1,2023-08-02,1493,2023-08-02,2023-08-02,-0.013936235197657965,-0.004205326466792059,-0.004776993918500061,0.0005716674517080023
1,equity_bottom_10pct,market_observable,136,2023-08-24,2023-08-24,1,2023-08-24,1509,2023-08-24,2023-08-24,-0.013549420207498386,-0.022501564028006626,-0.0002248455933200333,-0.022276718434686593
1,equity_bottom_10pct,market_observable,137,2023-09-15,2023-09-15,1,2023-09-15,1524,2023-09-15,2023-09-15,-0.012234084667106515,-0.010579365832812826,0.006582106894978068,-0.017161472727790894
1,equity_bottom_10pct,market_observable,138,2023-09-21,2023-09-21,1,2023-09-21,1528,2023-09-21,2023-09-21,-0.016536873951467967,-0.012354593123170332,-0.007274811145922655,-0.005079781977247677
1,equity_bottom_10pct,market_observable,139,2023-09-26,2023-09-26,1,2023-09-26,1531,2023-09-26,2023-09-26,-0.01484412871796259,-0.0032004871789030886,-0.008023084937964775,0.004822597759061686
1,equity_bottom_10pct,market_observable,140,2023-10-03,2023-10-03,1,2023-10-03,1536,2023-10-03,2023-10-03,-0.013839410161484267,-0.024983196554416054,-0.002892421000057155,-0.0220907755543589
1,equity_bottom_10pct,market_observable,141,2023-10-18,2023-10-18,1,2023-10-18,1547,2023-10-18,2023-10-18,-0.013490386223825368,-0.00954305973339764,0.014367113783494645,-0.023910173516892286
1,equity_bottom_10pct,market_observable,142,2023-10-20,2023-10-20,1,2023-10-20,1549,2023-10-20,2023-10-20,-0.012665186185758515,0.027805602397920737,0.002727175302074336,0.0250784270958464
1,equity_bottom_10pct,market_observable,143,2023-10-25,2023-10-26,2,2023-10-25,1552,2023-10-25,2023-10-25,-0.01444339793934546,0.027492486615967593,0.004199991317573648,0.023292495298393945
1,equity_bottom_10pct,market_observable,144,2023-12-20,2023-12-20,1,2023-12-20,1591,2023-12-20,2023-12-20,-0.014793144174520378,0.028335504734718242,-0.005460866362358985,0.03379637109707723
1,equity_bottom_10pct,market_observable,145,2024-01-31,2024-01-31,1,2024-01-31,1618,2024-01-31,2024-01-31,-0.016236787963986643,-0.02369176721849975,-0.0007426235867571407,-0.022949143631742608
1,equity_bottom_10pct,market_observable,146,2024-02-13,2024-02-13,1,2024-02-13,1627,2024-02-13,2024-02-13,-0.013768624761212322,-0.015338826726978283,-0.013884637194948368,-0.0014541895320299147
1,equity_bottom_10pct,market_observable,147,2024-04-04,2024-04-04,1,2024-04-04,1662,2024-04-04,2024-04-04,-0.01241098305745858,0.0404569455869499,-0.005751211782366816,0.046208157369316716
1,equity_bottom_10pct,market_observable,148,2024-04-12,2024-04-15,2,2024-04-12,1668,2024-04-12,2024-04-12,-0.014657607029448627,-0.05267924225677767,-0.013327746093359849,-0.03935149616341782
1,equity_bottom_10pct,market_observable,149,2024-04-30,2024-04-30,1,2024-04-30,1680,2024-04-30,2024-04-30,-0.015855554753445134,-0.06044381818213829,-0.02013850411793694,-0.04030531406420135
1,equity_bottom_10pct,market_observable,150,2024-07-17,2024-07-17,1,2024-07-17,1733,2024-07-17,2024-07-17,-0.014025410555021267,-0.00893469742080022,-0.004654019570797807,-0.004280677850002412
1,equity_bottom_10pct,market_observable,151,2024-07-24,2024-07-24,1,2024-07-24,1738,2024-07-24,2024-07-24,-0.0234211784438898,0.0017686072109750484,-0.0035105070964620566,0.005279114307437105
1,equity_bottom_10pct,market_observable,152,2024-08-01,2024-08-05,3,2024-08-05,1746,2024-08-05,2024-08-05,-0.030427045496882243,-0.15817931088299453,-0.012773165762624217,-0.1454061451203703
1,equity_bottom_10pct,market_observable,153,2024-09-03,2024-09-03,1,2024-09-03,1766,2024-09-03,2024-09-03,-0.021378012454581707,-0.011204440172322805,-0.004332950273532532,-0.006871489898790273
1,equity_bottom_10pct,market_observable,154,2024-09-06,2024-09-06,1,2024-09-06,1769,2024-09-06,2024-09-06,-0.017410901670867673,-0.04610053615848386,-0.007430165851405768,-0.038670370307078095
1,equity_bottom_10pct,market_observable,155,2024-10-31,2024-10-31,1,2024-10-31,1808,2024-10-31,2024-10-31,-0.0187901825995187,-0.024381311506454395,-0.015616471787271102,-0.008764839719183293
1,equity_bottom_10pct,market_observable,156,2024-11-15,2024-11-15,1,2024-11-15,1819,2024-11-15,2024-11-15,-0.01329146396056835,0.04284477318475588,-0.0017736414154017055,0.044618414600157585
1,equity_bottom_10pct,market_observable,157,2024-12-18,2024-12-18,1,2024-12-18,1841,2024-12-18,2024-12-18,-0.029936554508987356,-0.0567288577781877,-0.019371499639531997,-0.037357358138655705
1,equity_bottom_10pct,market_observable,158,2025-01-10,2025-01-10,1,2025-01-10,1855,2025-01-10,2025-01-10,-0.01553164435389398,0.007283849888439775,0.009512918374949386,-0.002229068486509611
1,equity_bottom_10pct,market_observable,159,2025-01-27,2025-01-27,1,2025-01-27,1865,2025-01-27,2025-01-27,-0.014687984883634542,-0.03368430568744607,-0.010459313683880644,-0.023224992003565426
1,equity_bottom_10pct,market_observable,160,2025-02-21,2025-02-21,1,2025-02-21,1883,2025-02-21,2025-02-21,-0.01721137399126249,-0.03501156098902136,-0.0009229691054981615,-0.0340885918835232
1,equity_bottom_10pct,market_observable,161,2025-02-27,2025-02-27,1,2025-02-27,1887,2025-02-27,2025-02-27,-0.015991702852089063,-0.01027152969699685,-0.015357280506671067,0.0050857508096742166
1,equity_bottom_10pct,market_observable,162,2025-03-03,2025-03-04,2,2025-03-03,1889,2025-03-03,2025-03-03,-0.01775343937549323,0.022125068145001592,0.013094284775934106,0.009030783369067485
1,equity_bottom_10pct,market_observable,163,2025-03-06,2025-03-06,1,2025-03-06,1892,2025-03-06,2025-03-06,-0.017979700568309553,-0.016178745065822397,-0.005094160642131307,-0.01108458442369109
